id,id,host_id,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
9.38994e+17,9.38994e+17,211991268,39.48296357,-0.358133184,6.0,1.0,1.4,5.0,101.4,1.0,365.0,5.0,4.7,999,999,17.1,999.0,0,10,19,19,1.0,0.0,0.0,0.04,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.7,2.9,0.0,0.0
9.39226e+17,9.39226e+17,71452322,39.48984,-0.35937,3.0,1.0,1.0,2.0,60.0,1.0,365.0,1.0,1.0,365,365,1.0,365.0,29,59,89,364,2.0,0.0,0.0,0.09,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0
9.3928e+17,9.3928e+17,500343338,39.46437202,-0.372068268,2.0,1.0,1.0,1.0,68.0,11.0,365.0,1.0,11.0,1125,1125,11.0,1125.0,9,34,42,223,48.0,12.0,0.0,2.07,4.31,4.42,4.46,4.79,4.83,4.75,4.13,4.7,2.9,1.0,0.0
9.39285e+17,9.39285e+17,500343338,39.46277193,-0.371553645,3.0,1.0,0.0,1.0,60.0,11.0,365.0,1.9,11.0,1125,1125,11.0,1125.0,22,52,82,263,15.0,5.0,1.0,0.66,4.33,4.67,4.13,4.73,4.87,4.93,4.07,4.7,2.9,1.0,0.0
9.3969e+17,9.3969e+17,258340007,39.48308281,-0.378180603,6.0,1.0,2.0,3.0,169.0,1.0,242.2,1.9,11.0,1125,1125,11.0,1125.0,4,6,12,245,14.0,5.0,1.0,0.62,4.36,4.64,4.86,4.71,4.71,4.29,4.36,4.7,2.9,0.3,0.0
9.3969e+17,9.3969e+17,258340007,39.48285,-0.3762,4.0,1.0,2.0,2.0,169.0,1.0,242.2,1.9,11.0,1125,1125,11.0,1125.0,26,43,73,348,6.0,1.0,0.0,0.27,4.5,4.33,5.0,4.5,4.5,4.33,4.17,4.7,2.9,0.3,0.0
9.3969e+17,9.3969e+17,258340007,39.48262518,-0.376985669,4.0,1.0,1.0,2.0,189.0,1.0,242.2,1.9,11.0,1125,1125,11.0,1125.0,5,7,17,259,15.0,12.0,1.0,0.75,4.8,4.73,4.93,4.93,4.87,4.67,4.6,4.7,2.9,0.3,0.0
9.3969e+17,9.3969e+17,258340007,39.48448957,-0.376311893,2.0,1.0,0.0,1.0,183.0,1.0,242.2,1.9,11.0,1125,1125,11.0,1125.0,8,16,22,271,6.0,1.0,0.0,0.3,4.83,5.0,5.0,5.0,5.0,5.0,4.5,4.7,2.9,0.3,0.0
9.3969e+17,9.3969e+17,258340007,39.48287656,-0.376188935,4.0,1.0,1.0,2.0,198.0,1.0,242.2,1.9,11.0,1125,1125,11.0,1125.0,11,33,63,264,13.0,2.0,0.0,0.57,4.69,4.62,4.85,4.69,4.62,5.0,4.15,4.7,2.9,0.3,0.0
9.39691e+17,9.39691e+17,258340007,39.48282363,-0.376709571,6.0,1.0,2.0,3.0,194.0,1.0,242.2,1.9,11.0,1125,1125,11.0,1125.0,8,10,29,270,17.0,9.0,0.0,0.75,4.88,4.71,4.94,4.82,4.82,4.76,4.65,4.7,2.9,0.3,0.0
9.39702e+17,9.39702e+17,258340007,39.48477,-0.37624,4.0,1.0,1.0,2.0,182.0,1.0,242.2,1.9,11.0,1125,1125,11.0,1125.0,2,5,10,250,22.0,15.0,2.0,1.05,4.95,5.0,4.95,4.82,5.0,4.86,4.73,4.7,2.9,0.3,0.0
9.39706e+17,9.39706e+17,96395434,39.46595523,-0.379509433,2.0,1.0,0.0,1.0,110.0,5.0,365.0,4.0,5.0,365,365,4.9,365.0,28,58,88,193,56.0,28.0,5.0,2.47,4.73,4.77,4.88,4.88,4.95,4.71,4.46,8.0,8.0,0.0,0.0
9.39719e+17,9.39719e+17,258340007,39.48254126,-0.378462808,4.0,1.0,1.0,2.0,179.0,1.0,242.2,1.9,11.0,1125,1125,11.0,1125.0,8,17,25,247,22.0,10.0,0.0,1.02,4.77,4.95,4.82,4.82,4.86,4.73,4.55,4.7,2.9,0.3,0.0
9.39719e+17,9.39719e+17,211991268,39.46126,-0.37881,3.0,1.0,1.0,2.0,143.0,1.0,365.0,2.0,3.0,10,10,2.1,10.0,19,49,79,354,49.0,19.0,0.0,2.13,4.33,4.49,4.47,4.84,4.67,4.71,4.06,4.7,2.9,0.0,0.0
9.39722e+17,9.39722e+17,258340007,39.48329,-0.37617,6.0,1.0,2.0,3.0,194.0,1.0,242.2,1.9,11.0,1125,1125,11.0,1125.0,3,14,21,237,9.0,5.0,1.0,0.4,5.0,5.0,5.0,5.0,5.0,4.33,4.78,4.7,2.9,0.3,0.0
9.39728e+17,9.39728e+17,258340007,39.48277,-0.37642,3.3,1.0,3.0,4.0,101.4,1.0,242.2,1.9,11.0,1125,1125,11.0,1125.0,18,27,30,129,35.0,20.0,0.0,1.52,4.77,4.97,4.94,4.74,4.83,4.63,4.51,4.7,2.9,0.3,0.0
9.39731e+17,9.39731e+17,258340007,39.48432,-0.3783,6.0,1.0,2.0,3.0,194.0,1.0,242.2,1.9,11.0,1125,1125,11.0,1125.0,11,16,31,270,8.0,6.0,0.0,0.57,5.0,5.0,4.63,5.0,4.88,4.88,4.5,4.7,2.9,0.3,0.0
9.39745e+17,9.39745e+17,258340007,39.48241,-0.37636,2.0,1.0,0.0,1.0,183.0,1.0,242.2,1.9,11.0,1125,1125,11.0,1125.0,11,16,19,283,42.0,21.0,1.0,1.85,4.86,4.98,4.95,4.86,4.98,4.76,4.55,4.7,2.9,0.3,0.0
9.39787e+17,9.39787e+17,39326073,39.4720571,-0.350622854,5.0,1.0,3.0,3.0,113.0,4.0,8.0,3.0,3.0,8,8,3.0,8.0,6,13,15,183,6.0,4.0,0.0,0.27,4.83,5.0,4.83,4.67,5.0,4.67,4.83,1.0,1.0,0.0,0.0
9.39975e+17,9.39975e+17,467441948,39.49143074,-0.370974902,4.0,1.0,1.0,2.0,134.0,1.0,365.0,1.0,2.0,1125,1125,1.2,1125.0,24,54,84,220,2.0,2.0,0.0,0.62,4.5,4.5,5.0,5.0,5.0,4.5,4.5,6.0,6.0,0.0,0.0
9.4023e+17,9.4023e+17,248498333,39.4659438,-0.3283156,6.0,1.0,2.0,2.0,104.0,11.0,330.0,1.9,4.7,1125,1125,4.0,1125.0,19,31,31,57,0.0,0.0,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.7,4.6,2.0,2.0,0.0,0.0
9.40266e+17,9.40266e+17,471719630,39.46300993,-0.351061983,2.0,1.0,1.0,1.0,50.0,3.0,28.0,3.0,3.0,28,28,3.0,28.0,27,57,87,87,0.0,0.0,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.7,4.6,1.0,0.0,1.0,0.0
9.40302e+17,9.40302e+17,527024686,39.46025597,-0.373626714,4.0,1.0,1.0,2.0,125.0,1.0,242.2,1.0,1.0,2,1125,1.0,158.2,27,56,86,331,19.0,8.0,2.0,0.89,4.37,4.58,4.42,4.21,4.47,4.58,4.26,1.0,1.0,0.0,0.0
9.40359e+17,9.40359e+17,527038982,39.4531925,-0.3862442,5.0,1.0,3.0,4.0,113.0,10.0,21.0,1.0,10.0,21,21,1.2,21.0,3,3,3,3,11.0,4.0,0.0,0.49,4.82,5.0,5.0,5.0,5.0,4.36,4.91,1.0,1.0,0.0,0.0
9.40413e+17,9.40413e+17,14182776,39.46905,-0.32737,4.0,1.0,1.0,2.0,140.0,1.0,242.2,1.0,7.0,10,1125,2.5,468.2,9,24,54,215,14.0,10.0,3.0,0.61,4.79,4.79,4.79,4.64,4.71,4.71,4.29,4.7,2.9,0.0,0.0
9.40433e+17,9.40433e+17,527056978,39.45597,-0.37292,1.0,1.0,1.0,2.0,104.0,1.0,365.0,1.0,1.0,365,365,1.0,365.0,0,0,0,0,0.0,0.0,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.7,4.6,1.0,0.0,1.0,0.0
9.40478e+17,9.40478e+17,63348317,39.5,-0.3850719,2.0,1.0,1.0,2.0,27.0,11.0,242.2,1.0,1.0,1125,1125,1.0,1125.0,0,24,37,218,47.0,21.0,1.0,2.06,4.91,4.96,4.96,4.89,4.91,4.76,4.94,1.0,0.0,1.0,0.0
9.40542e+17,9.40542e+17,30121641,39.4667042,-0.3311445,2.0,1.0,1.0,1.0,82.0,3.0,365.0,2.0,3.0,365,365,3.0,365.0,2,11,23,182,59.0,27.0,1.0,2.61,4.69,4.78,4.58,4.88,4.98,4.8,4.54,1.0,1.0,0.0,0.0
9.4057e+17,9.4057e+17,460937063,39.4644733,-0.3404595,5.0,1.0,3.0,3.0,172.0,4.0,30.0,4.0,4.0,1125,1125,4.0,1125.0,17,28,53,126,40.0,19.0,2.0,1.77,4.7,4.78,4.85,4.9,4.95,4.6,4.5,1.0,1.0,0.0,0.0
9.40671e+17,9.40671e+17,519776800,39.46137211,-0.373904966,2.0,1.0,1.0,1.0,45.0,1.0,365.0,1.0,1.0,365,365,1.0,365.0,29,59,89,268,9.0,0.0,0.0,0.39,4.67,4.78,4.56,4.89,4.89,5.0,4.56,1.0,0.0,1.0,0.0
9.41021e+17,9.41021e+17,527200196,39.48259,-0.37511,7.0,1.0,3.0,4.0,116.0,3.0,242.2,3.0,3.0,1125,1125,3.0,1125.0,6,6,10,80,59.0,27.0,2.0,2.66,4.8,4.93,4.44,4.97,4.93,4.9,4.88,1.0,1.0,0.0,0.0
9.41218e+17,9.41218e+17,525034750,39.45746984,-0.334247493,1.0,1.0,1.0,1.0,23.0,1.0,365.0,1.0,1.0,365,365,1.0,365.0,20,50,80,258,3.0,0.0,0.0,0.13,3.67,3.67,3.67,4.0,4.8,4.0,3.67,1.0,0.0,1.0,0.0
9.41219e+17,9.41219e+17,138896668,39.47434873,-0.381409562,2.0,1.0,1.0,1.0,63.0,1.0,365.0,1.0,1.0,365,365,1.0,365.0,28,58,88,269,0.0,0.0,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.7,4.6,1.0,0.0,1.0,0.0
9.41235e+17,9.41235e+17,248498333,39.46594637,-0.328315459,4.0,1.0,1.0,2.0,92.0,11.0,270.0,1.9,11.0,61,1125,11.0,941.4,0,6,28,279,9.0,4.0,0.0,0.41,4.56,4.56,4.56,4.89,5.0,5.0,4.78,2.0,2.0,0.0,0.0
9.41301e+17,9.41301e+17,505036561,39.4553955,-0.3719874,4.0,1.0,2.0,2.0,162.0,1.0,242.2,1.0,4.0,10,1125,2.7,688.1,12,23,45,133,30.0,5.0,0.0,1.32,4.53,4.7,4.43,4.8,4.77,4.27,4.33,4.7,2.9,0.0,0.0
9.41386e+17,9.41386e+17,505036561,39.45441,-0.37133,2.0,1.0,1.0,1.0,103.0,1.0,242.2,1.0,4.0,10,1125,2.7,633.1,13,34,64,151,60.0,36.0,3.0,2.62,4.8,4.85,4.88,4.82,4.88,4.45,4.63,4.7,2.9,0.0,0.0
9.41885e+17,9.41885e+17,125037312,39.4612107,-0.3756814,3.0,1.0,2.0,2.0,95.0,3.2,260.0,3.0,4.7,260,260,4.0,260.0,0,3,3,51,7.0,2.0,0.0,0.34,4.71,4.57,4.71,4.57,4.86,4.86,4.43,4.7,2.9,2.0,0.0
9.4209e+17,9.4209e+17,43163283,39.49080236,-0.384451587,1.0,1.0,1.0,1.0,49.0,2.0,365.0,2.0,2.0,365,365,2.0,365.0,29,59,89,364,0.0,0.0,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.7,4.6,2.0,0.0,2.0,0.0
9.4209e+17,9.4209e+17,43163283,39.48906285,-0.383690459,1.0,1.0,1.0,1.0,48.0,2.0,242.2,2.0,2.0,1125,1125,2.0,1125.0,29,59,89,364,2.0,0.0,0.0,0.09,4.5,4.5,5.0,4.5,5.0,4.5,5.0,2.0,0.0,2.0,0.0
9.42622e+17,9.42622e+17,522809313,39.48974,-0.38853,2.0,1.0,0.0,1.0,62.0,3.2,728.0,3.0,4.7,728,728,4.0,728.0,19,26,44,190,93.0,10.1,2.0,4.03,4.73,4.89,4.8,4.77,4.8,4.43,4.6,1.0,1.0,0.0,0.0
9.42866e+17,9.42866e+17,467441948,39.49195,-0.37166,4.0,1.0,1.0,2.0,134.0,1.0,365.0,1.0,2.0,1125,1125,1.2,1125.0,21,51,81,217,3.0,1.0,0.0,0.18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,0.0,0.0
9.42951e+17,9.42951e+17,522889403,39.4728596,-0.3796195,2.0,1.0,1.0,2.0,63.0,1.0,365.0,1.0,1.0,365,365,1.0,365.0,11,27,48,306,17.0,5.0,1.0,0.75,4.65,4.71,4.65,4.94,4.82,5.0,4.71,5.0,0.0,0.3,0.0
9.42951e+17,9.42951e+17,97772676,39.4633243,-0.4099791,2.0,1.0,1.0,2.0,27.0,2.0,60.0,2.0,2.0,60,60,2.0,60.0,2,11,24,24,63.0,35.0,4.0,2.89,5.0,4.94,4.97,4.89,4.97,4.62,4.92,1.0,0.0,1.0,0.0
9.43264e+17,9.43264e+17,14182776,39.47459148,-0.379677207,4.0,1.0,2.0,2.0,141.0,1.0,242.2,1.0,7.0,10,1125,2.7,1106.7,6,6,6,6,30.0,11.0,1.0,1.4,4.6,4.63,4.8,4.63,4.53,4.8,4.43,4.7,2.9,0.0,0.0
9.43356e+17,9.43356e+17,63053029,39.4418358,-0.3666295,4.0,1.0,0.0,2.0,115.0,1.0,365.0,2.0,3.0,999,999,2.0,999.0,28,58,59,330,1.0,0.0,0.0,0.04,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.7,2.9,1.0,0.0
9.4337e+17,9.4337e+17,178424931,39.46452,-0.40021,4.0,1.0,1.0,4.0,45.0,1.0,365.0,1.0,1.0,365,365,1.0,365.0,29,59,89,364,1.0,0.0,0.0,0.04,5.0,5.0,4.0,4.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0
9.43376e+17,9.43376e+17,527667530,39.456,-0.38748,3.0,1.0,2.0,2.0,98.0,4.0,365.0,3.0,11.0,1125,1125,6.6,1125.0,5,29,59,151,37.0,22.0,1.0,1.61,4.7,4.73,4.44,4.68,4.78,4.57,4.49,1.0,1.0,0.0,0.0
9.43408e+17,9.43408e+17,141191445,39.5,-0.362405436,2.0,1.0,1.0,1.0,105.0,1.0,30.0,1.0,1.0,1125,1125,1.0,1125.0,25,55,68,68,23.3,10.1,3.0,1.2,4.93,4.96,4.95,4.89,4.95,4.78,4.84,7.0,7.0,0.0,0.0
9.43487e+17,9.43487e+17,527869193,39.46966125,-0.402875947,6.0,1.0,3.0,3.0,52.0,11.0,30.0,1.9,11.0,1125,1125,11.0,1125.0,4,6,23,36,21.0,12.0,1.0,1.01,4.29,4.48,4.29,4.57,4.67,3.95,4.19,1.0,1.0,0.0,0.0
9.43855e+17,9.43855e+17,527967386,39.48480517,-0.357237442,4.0,1.0,3.0,4.0,84.0,11.0,29.0,1.9,11.0,29,29,11.0,29.0,19,26,56,232,10.0,3.0,0.0,0.43,4.9,4.7,4.6,4.9,5.0,4.4,4.6,1.0,1.0,0.0,0.0
9.43975e+17,9.43975e+17,63053029,39.5,-0.367740015,4.0,1.0,0.0,2.0,115.0,1.0,365.0,2.0,3.0,999,999,2.0,999.0,22,48,78,351,1.0,0.0,0.0,0.07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.7,2.9,1.0,0.0
9.44071e+17,9.44071e+17,528021186,39.46156346,-0.371757143,3.0,1.0,2.0,2.0,126.0,1.0,365.0,1.9,4.7,999,999,4.0,999.0,0,29,31,105,11.0,4.0,0.0,0.5,4.82,4.82,4.82,4.91,4.73,5.0,4.36,1.0,1.0,0.0,0.0
9.44198e+17,9.44198e+17,214087309,39.49288,-0.37503,6.0,1.0,3.0,2.0,104.0,3.0,365.0,3.0,5.0,1125,1125,3.4,1125.0,0,0,0,0,35.0,19.0,0.0,1.52,4.34,4.66,4.2,4.77,4.49,4.06,4.34,11.0,11.0,0.0,0.0
9.44296e+17,9.44296e+17,61426392,39.4593362,-0.3638545,4.0,1.0,1.0,2.0,75.0,3.0,31.0,1.0,6.0,31,31,3.0,31.0,11,29,56,73,51.0,0.0,0.0,2.21,4.98,4.94,4.98,4.96,4.98,4.82,4.88,3.0,3.0,0.0,0.0
9.44339e+17,9.44339e+17,19252458,39.47326612,-0.383912748,4.0,1.0,1.0,1.0,108.0,5.0,90.0,3.0,11.0,1125,1125,8.0,1125.0,5,24,54,181,60.0,34.0,3.0,2.65,4.98,4.97,4.97,5.0,4.98,4.85,4.83,2.0,2.0,0.0,0.0
9.44874e+17,9.44874e+17,528240541,39.46771,-0.3261,6.0,1.0,3.0,4.0,153.0,3.0,364.0,2.0,3.0,1125,1125,3.0,1125.0,2,8,16,74,91.0,42.0,2.0,3.97,4.89,4.9,4.86,4.73,4.97,4.89,4.76,1.0,1.0,0.0,0.0
9.45065e+17,9.45065e+17,134128575,39.46672384,-0.330968663,4.0,1.0,2.0,5.0,76.0,1.0,242.2,1.0,2.0,1,1125,1.4,807.5,7,26,56,160,54.0,23.0,3.0,2.52,4.8,4.72,4.67,4.91,4.85,4.67,4.7,1.0,1.0,0.0,0.0
9.45069e+17,9.45069e+17,467441948,39.4918,-0.37005,4.0,1.0,1.0,0.0,134.0,1.0,365.0,1.0,2.0,1125,1125,1.2,1125.0,25,55,85,221,2.0,0.0,0.0,0.09,4.5,4.5,5.0,4.5,5.0,4.0,4.0,6.0,6.0,0.0,0.0
9.45356e+17,9.45356e+17,427308920,39.46029123,-0.367658179,2.0,1.0,1.0,1.0,133.0,3.0,365.0,1.0,4.0,365,365,3.2,365.0,12,35,59,156,83.0,46.0,2.0,3.83,4.86,4.94,4.84,4.87,4.99,4.71,4.76,9.0,9.0,0.0,0.0
9.45515e+17,9.45515e+17,63713430,39.45896277,-0.36132604,3.0,1.0,2.0,2.0,104.0,3.0,30.0,3.0,3.0,30,30,3.0,30.0,2,2,2,2,6.0,2.0,0.0,0.26,5.0,5.0,4.33,5.0,4.67,5.0,4.67,2.0,1.0,1.0,0.0
9.45621e+17,9.45621e+17,410707330,39.48987,-0.35952,1.0,1.0,1.0,1.0,46.0,1.0,14.0,1.0,1.0,14,14,1.0,14.0,19,49,79,259,1.0,0.0,0.0,0.04,4.0,4.0,4.0,4.8,4.0,5.0,4.6,1.0,0.0,1.0,0.0
9.46081e+17,9.46081e+17,28354821,39.46323,-0.34592,2.0,1.0,1.0,1.0,53.0,3.2,270.0,1.9,4.7,270,270,4.0,270.0,0,11,24,120,0.0,0.0,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.7,4.6,1.0,1.0,0.0,0.0
9.46268e+17,9.46268e+17,5946580,39.47459024,-0.330306927,6.0,1.0,2.0,3.0,116.0,5.0,365.0,5.0,7.0,365,365,5.0,365.0,19,25,42,237,11.0,6.0,0.0,0.78,4.0,4.36,3.64,3.91,4.09,4.64,4.0,4.7,2.9,0.0,0.0
9.46305e+17,9.46305e+17,558018001,39.47045072,-0.376466811,4.0,1.0,2.0,3.0,145.0,1.0,242.2,1.0,4.0,1125,1125,1.3,1125.0,18,43,68,241,97.0,44.0,2.0,4.25,4.82,4.79,4.88,4.89,4.88,4.95,4.77,13.0,13.0,0.0,0.0
9.46381e+17,9.46381e+17,22819769,39.46192201,-0.362284068,2.0,1.0,1.0,1.0,35.0,3.0,90.0,3.0,3.0,90,90,3.0,90.0,5,11,30,280,59.0,39.0,4.0,2.69,4.83,4.78,4.54,4.9,4.98,4.98,4.83,2.0,0.0,2.0,0.0
9.47151e+17,9.47151e+17,279349519,39.45557455,-0.347063369,6.0,1.0,3.0,4.0,101.4,3.2,365.0,1.9,4.7,365,365,4.0,365.0,28,58,88,178,7.0,0.0,0.0,0.35,4.86,5.0,4.86,5.0,5.0,5.0,4.71,1.0,1.0,0.0,0.0
9.4723e+17,9.4723e+17,30141190,39.46227005,-0.373801365,6.0,1.0,3.0,3.0,184.0,11.0,100.0,1.9,11.0,1125,1125,11.0,1125.0,10,14,20,91,52.0,25.0,1.0,2.85,5.0,4.98,5.0,5.0,5.0,4.98,4.92,13.0,13.0,0.0,0.0
9.47258e+17,9.47258e+17,490372774,39.4631775,-0.350799,4.0,1.0,2.0,3.0,116.0,2.0,242.2,2.0,2.0,1125,1125,2.0,1125.0,0,0,0,0,7.0,0.0,0.0,0.31,4.86,4.86,4.86,4.86,4.86,4.29,4.57,1.0,1.0,0.0,0.0
9.47634e+17,9.47634e+17,375964681,39.46331,-0.3734411,2.0,1.0,1.0,1.0,156.0,1.0,365.0,1.0,2.0,30,30,1.0,30.0,23,50,80,261,1.0,0.0,0.0,0.05,4.0,4.0,4.7,4.8,4.0,5.0,5.0,13.0,0.0,0.3,0.0
9.47636e+17,9.47636e+17,45522348,39.48459115,-0.374770298,4.0,1.0,1.0,2.0,123.0,2.0,242.2,2.0,3.0,183,183,2.2,183.0,19,43,53,53,80.0,45.0,3.0,3.58,4.88,4.89,4.91,4.89,4.91,4.8,4.76,8.0,8.0,0.0,0.0
9.47639e+17,9.47639e+17,192131659,39.46328291,-0.389984809,1.0,1.0,1.0,1.0,37.0,1.0,365.0,1.0,1.0,365,365,1.0,365.0,23,53,83,83,0.0,0.0,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.7,4.6,1.0,0.0,1.0,0.0
9.47748e+17,9.47748e+17,529014594,39.47167,-0.37964,2.0,1.0,1.0,2.0,104.0,1.0,365.0,1.9,4.7,999,999,4.0,999.0,2,2,2,2,14.0,4.0,0.0,0.64,4.93,4.79,4.79,4.86,4.86,4.93,4.79,1.0,1.0,0.0,0.0
9.47771e+17,9.47771e+17,529022337,39.46575322,-0.329702412,6.0,1.0,2.0,3.0,101.4,2.0,10.0,1.0,2.0,10,10,2.0,10.0,13,17,47,306,63.0,31.0,4.0,2.81,4.94,4.86,4.97,4.9,4.94,4.79,4.81,1.0,1.0,0.0,0.0
9.48198e+17,9.48198e+17,529154532,39.4634765,-0.3496518,2.0,1.0,1.0,2.0,104.0,1.0,365.0,1.0,1.0,365,365,1.0,365.0,0,0,0,76,9.0,1.0,0.0,0.41,4.22,4.0,4.0,4.44,4.78,4.56,3.56,3.0,0.0,0.3,0.0
9.48239e+17,9.48239e+17,96917745,39.47542,-0.3819,2.0,1.0,1.0,2.0,104.0,3.2,290.0,1.9,18.0,1125,1125,4.0,1125.0,0,7,7,15,11.0,7.0,1.0,0.52,5.0,5.0,5.0,5.0,5.0,5.0,4.91,1.0,1.0,0.0,0.0
9.4834e+17,9.4834e+17,375964681,39.4618405,-0.3782215,2.0,1.0,1.0,1.0,155.0,1.0,365.0,1.0,2.0,30,30,1.0,30.0,21,48,69,245,7.0,4.0,0.0,0.32,4.86,4.86,5.0,5.0,4.71,4.86,4.43,13.0,0.0,0.3,0.0
9.48343e+17,9.48343e+17,375964681,39.46331,-0.3734411,2.0,1.0,1.0,1.0,156.0,1.0,365.0,1.0,2.0,30,30,1.0,30.0,13,36,62,229,22.0,16.0,0.0,1.12,5.0,5.0,4.95,4.86,4.86,4.86,4.91,13.0,0.0,0.3,0.0
9.48349e+17,9.48349e+17,463199196,39.4738303,-0.3714376,6.0,1.0,3.0,5.0,101.4,11.0,20.0,1.9,11.0,20,20,11.0,20.0,3,6,15,253,51.0,20.0,2.0,2.39,4.88,4.84,4.84,4.94,4.98,4.96,4.78,3.0,3.0,0.0,0.0
9.48352e+17,9.48352e+17,45522348,39.48456486,-0.374777142,4.0,1.0,1.0,2.0,128.0,2.0,242.2,2.0,3.0,183,183,2.2,183.0,12,39,46,46,34.0,8.0,1.0,1.52,4.82,4.76,4.97,4.85,4.85,4.68,4.65,8.0,8.0,0.0,0.0
9.48359e+17,9.48359e+17,261322843,39.47147,-0.32886,4.0,1.0,2.0,2.0,104.0,10.0,40.0,1.9,10.0,40,40,10.0,40.0,1,1,1,1,5.0,1.0,0.0,0.23,4.2,3.8,3.8,4.6,5.0,4.0,4.2,3.0,1.0,2.0,0.0
9.4837e+17,9.4837e+17,83066665,39.47699,-0.3741,1.0,1.0,0.0,1.0,56.0,1.0,242.2,1.0,4.7,330,1125,4.0,343.1,9,28,58,327,5.0,3.0,0.0,0.28,4.2,4.0,3.8,4.2,4.2,4.6,4.0,4.7,2.9,0.3,0.0
9.4842e+17,9.4842e+17,372868464,39.457972,-0.369963795,3.0,1.0,1.0,1.0,85.0,1.0,28.0,1.0,1.0,1125,1125,1.0,1125.0,27,57,70,70,13.0,2.0,0.0,0.57,4.23,4.54,4.15,4.85,4.85,4.62,4.15,10.0,0.0,0.3,0.0
9.48494e+17,9.48494e+17,508191743,39.46978727,-0.393383841,2.0,1.0,1.0,1.0,36.0,1.0,242.2,1.0,1.0,1125,1125,1.0,1125.0,5,23,34,203,10.0,6.0,0.0,0.44,4.4,4.5,4.3,4.7,4.7,4.4,4.4,3.0,0.0,0.3,0.0
9.487e+17,9.487e+17,149418725,39.48044734,-0.328196357,6.0,1.0,2.0,6.0,111.0,2.0,365.0,2.0,4.0,1125,1125,2.0,1125.0,10,12,17,103,29.0,10.0,1.0,1.28,4.48,4.66,4.59,4.9,4.79,4.24,4.48,2.0,2.0,0.0,0.0
9.49009e+17,9.49009e+17,38474331,39.47146992,-0.349928699,2.0,1.0,1.0,1.0,79.0,3.0,365.0,3.0,3.0,1125,1125,3.0,1125.0,0,1,7,139,69.0,33.0,4.0,3.08,4.72,4.67,4.86,4.97,4.88,4.71,4.61,3.0,3.0,0.0,0.0
9.49208e+17,9.49208e+17,145805366,39.48751962,-0.378477109,4.0,1.0,3.0,3.0,95.0,3.2,242.2,1.0,1.0,1125,1125,1.0,1125.0,0,0,0,75,34.0,8.0,0.0,1.49,4.85,4.85,4.71,4.71,4.94,4.38,4.65,1.0,1.0,0.0,0.0
9.49329e+17,9.49329e+17,225266406,39.483731,-0.3845317,2.0,1.0,1.0,1.0,38.0,2.0,4.0,1.0,2.0,1125,1125,2.0,1125.0,15,34,58,136,120.0,10.1,1.0,1.2,4.77,4.78,4.91,4.87,4.83,4.8,4.75,1.0,0.0,1.0,0.0
9.49332e+17,9.49332e+17,88530247,39.46428,-0.37485,1.0,1.0,1.0,1.0,51.0,5.0,40.0,5.0,5.0,40,40,5.0,40.0,25,55,85,98,4.0,2.0,2.0,0.19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,0.0,0.3,0.0
9.49351e+17,9.49351e+17,372868464,39.457972,-0.369963795,2.0,1.0,1.0,1.0,48.0,1.0,28.0,1.0,1.0,28,28,1.0,28.0,18,43,52,52,79.0,45.0,3.0,3.46,4.57,4.57,4.41,4.78,4.77,4.48,4.44,10.0,0.0,0.3,0.0
9.49678e+17,9.49678e+17,529585253,39.4555241,-0.371674245,2.0,1.0,1.0,1.0,68.0,5.0,60.0,2.0,8.0,1125,1125,5.0,1125.0,3,12,34,47,44.0,21.0,5.0,1.95,4.89,4.91,4.93,4.98,5.0,4.86,4.86,1.0,0.0,1.0,0.0
9.49706e+17,9.49706e+17,63053029,39.5,-0.367706463,4.0,1.0,0.0,2.0,115.0,1.0,365.0,2.0,3.0,999,999,2.0,999.0,29,59,89,362,4.0,2.0,0.0,0.28,3.75,3.75,4.0,4.8,4.0,4.25,4.0,4.7,2.9,1.0,0.0
